arm,layer,tanh_alpha
random,6,0.007654765620827675
random,6,0.02359163574874401
random,6,-0.03552749380469322
random,6,-0.023603808134794235
random,6,-0.05478348582983017
random,6,-0.20247283577919006
random,6,-0.13564127683639526
random,6,-0.05169407278299332
random,6,-0.048970334231853485
random,6,0.006802333984524012
random,6,-0.012086090631783009
random,6,0.008460325188934803
random,6,-0.057589903473854065
random,6,-0.040169455111026764
random,6,-0.22346735000610352
random,6,0.001979168737307191
random,6,-0.03889690712094307
random,6,-0.03088592365384102
random,6,-0.26626673340797424
random,6,-0.0335007980465889
random,6,-0.2075328230857849
random,6,-0.03127824142575264
random,6,-0.027477538213133812
random,6,0.018073171377182007
random,6,-0.055727798491716385
random,6,-0.013811745680868626
random,6,-0.02157064899802208
random,6,-0.16791675984859467
random,6,-0.046290237456560135
random,6,-0.003872707486152649
random,6,-0.14454951882362366
random,6,-0.03439386188983917
random,6,-0.07925599813461304
random,6,-0.0471888966858387
random,6,-0.02999761700630188
random,6,0.027288587763905525
random,6,-0.00976722314953804
random,6,0.017550935968756676
random,6,-0.050488609820604324
random,6,-0.06321223080158234
random,6,-0.012699127197265625
random,6,-0.06652126461267471
random,6,-0.02562154456973076
random,7,-0.03679312765598297
random,7,-0.022305183112621307
random,7,-0.023562338203191757
random,7,-0.05666368827223778
random,7,-0.022086765617132187
random,7,-0.03574511781334877
random,7,-0.036527447402477264
random,7,-0.06370154768228531
random,7,-0.2027311623096466
random,7,-0.04517640918493271
random,7,-0.0037329369224607944
random,7,-0.24713134765625
random,7,-0.07091245800256729
random,7,-0.19810850918293
random,7,-0.0516485758125782
random,7,0.0013882791390642524
random,7,-0.009461157023906708
